misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
9280,3341160,313,18.61453086,1.3516244053840638,-0.012323838472366334,29.075244492292406
9300,3348360,313,19.50437302,1.3488519668579102,-0.005916440486907959,8.937545914947986
9320,3355560,313,19.55557781,1.3484957337379455,0.008380308747291565,5.191708788275719
9340,3362760,313,18.95395876,1.348440706729889,0.005561829218640924,17.740461748838424
9360,3369960,313,19.6392397,1.3491187810897827,-0.008312530815601349,4.565574350953102
9380,3377160,313,16.899977009999997,1.3486223816871643,-0.011208635568618775,16.012450313568117
9400,3384360,313,17.353647239999997,1.3485128045082093,-0.003731735050678253,10.522074212133884
9420,3391560,313,15.4240661,1.3490835547447204,-0.0077806152403354645,18.717423406243324
9440,3398760,313,15.843171939999998,1.3491215467453004,-0.005796301737427711,3.0371839940547942
9460,3405960,313,13.59179749,1.348533296585083,0.004318500310182572,29.210809421539306
9480,3413160,313,12.971781229999998,1.3493168592453002,-0.002297616400755942,15.526897144317626
9500,3420360,313,16.4807457,1.3487995505332946,-0.003955873101949692,30.022749853134155
9520,3427560,313,13.729828480000002,1.3495617866516114,-0.0007688408717513084,36.944905853271486
9540,3434760,312,13.753825719999998,1.3488497138023376,0.00037171710282564164,18.401087963581084
9560,3441960,312,18.117351250000002,1.3474207162857055,-0.010009192582219838,44.034437561035155
9580,3449160,268,16.69378225,1.3480830788612366,-0.015925280065857805,1.5953121423721313
9600,3456360,249,12.29375799,1.348381268978119,0.0009943306446075439,23.521595239639282
9620,3463560,231,12.59766017,1.3490808367729188,-0.0058016650378704075,44.489966201782224
9640,3470760,216,15.73373851,1.3493409991264342,0.01215264229103923,21.376080417633055
9660,3477960,169,15.004571330000003,1.3490302562713623,-0.0030636869370937346,26.550668555498124
9680,3485160,169,15.50818501,1.3497111439704894,0.005794660747051239,5.894648948311806
9700,3492360,169,13.165364310000003,1.3506816029548645,-4.426874220371246e-05,42.90724439620972
9720,3499560,169,13.346113059999999,1.3505879044532776,-0.009499961044639349,0.9688754469156265
9740,3506760,169,11.89068113,1.3506285309791566,0.009611814841628074,37.72571516036987
9760,3513960,170,10.877940490000004,1.3502171874046325,0.006995357945561409,23.57825424671173
9780,3521160,170,13.588456619999999,1.3505987763404845,-0.00014757532626390456,22.513714766502382
9800,3528360,170,11.55343174,1.350505495071411,-0.005018772487528622,36.251233863830564
9820,3535560,170,11.735089269999998,1.3509430170059205,0.0034151677042245864,13.237299847602845
9840,3542760,170,13.320272639999995,1.3514657258987426,0.005303693725727499,20.876249504089355
9860,3549960,170,14.390545799999998,1.3521106004714967,0.004952748119831085,6.801404672861099
9880,3557160,171,11.807803620000001,1.3516584038734436,0.004378359764814377,17.619404017925262
9900,3564360,171,11.178306029999998,1.3516827464103698,-0.005539651680737734,2.563819921016693
9920,3571560,171,11.185310629999998,1.3532747745513916,0.001339823380112648,44.76253690719604
9940,3578760,171,13.308342119999999,1.353646731376648,-0.0023733684793114662,30.320735359191893
9960,3585960,171,14.741020500000001,1.3541499853134156,0.0014612317085266114,9.797636872529983
9980,3593160,171,12.874495050000002,1.354434883594513,0.003217758983373642,23.815702390670776
10000,3600360,171,11.124708700000001,1.3536270380020141,-0.006113991141319275,17.31178959608078
10020,3607560,172,15.623385999999998,1.3547833919525147,0.0020571833476424215,53.35863265991211
10040,3614760,172,16.78046585,1.3540887594223023,-0.0015543133020401,15.116331773996354
10060,3621960,172,15.609860860000001,1.3541371941566467,-0.006709901802241802,50.72796021699905
10080,3629160,172,11.202388769999997,1.3539131164550782,0.01410905560478568,30.03184642791748
10100,3636360,172,13.354229229999998,1.3543977856636047,0.021196840703487395,41.758786010742185
10120,3643560,172,13.529456189999998,1.3535368680953979,-0.000597776798531413,1.1333909571170806
10140,3650760,173,15.881535979999999,1.353942096233368,0.007649162411689758,20.502144432067873
10160,3657960,173,14.658540680000002,1.353887391090393,-0.013404251635074615,4.889411118626595
10180,3665160,173,10.905649720000001,1.3533167004585267,0.003555051516741514,6.86907217502594
10200,3672360,173,12.765167549999996,1.3537051916122436,0.0039734944701194765,10.45009712278843
10220,3679560,173,11.031288019999995,1.3532566905021668,-0.0026897866278886794,43.70306262969971
10240,3686760,173,8.29448726,1.3540854454040527,-0.006586696207523346,21.505057740211488
10260,3693960,173,10.866411840000001,1.3541315078735352,0.0009505830239504576,49.18526077270508
10280,3701160,174,13.19069906,1.3545877814292908,0.017355378437787294,37.23212604522705
10300,3708360,174,14.72162147,1.3547810316085815,-0.00022151675075292586,8.14485685378313
10320,3715560,174,13.991737109999999,1.3551560878753661,-0.005517170205712319,10.12947142124176
10340,3722760,174,15.59066542,1.3546805262565613,-0.009801986813545226,12.684500145912171
10360,3729960,174,14.357304300000001,1.3544952988624572,0.006143904384225607,3.479482054710388
10380,3737160,174,17.03288107,1.3551823854446412,0.008312709629535675,21.707505416870116
10400,3744360,174,14.405576420000003,1.3551812767982483,-0.0021616391837596892,12.233815571665763
10420,3751560,175,12.390681809999998,1.355829906463623,0.007472304999828339,21.049221830070017
10440,3758760,175,16.0594173,1.357120430469513,-0.007098147273063659,10.54039579629898
10460,3765960,175,13.235834850000002,1.3573599696159362,-0.009973656386137009,42.31122379302978
10480,3773160,175,18.599474309999998,1.3576560735702514,0.02233257293701172,27.564665669202803
10500,3780360,175,14.450314189999999,1.357523787021637,-0.008045309991575777,0.8155578687787056
10520,3787560,175,17.03019885,1.3566833019256592,0.022682446613907815,21.521681904792786
10540,3794760,176,16.94184316,1.3574989795684815,-0.007488561794161797,11.351014065742493
10560,3801960,176,17.265669170000002,1.3578499674797058,0.00479384952923283,21.337311267852783
10580,3809160,176,10.31185399,1.3578117966651917,0.006904231756925583,19.75559034347534
10600,3816360,176,12.42596823,1.357740008831024,-0.0015566404908895493,3.298743152618408
10620,3823560,176,12.688476409999998,1.3581422686576843,-0.0009185314178466797,15.360869109630585
10640,3830760,176,12.679436560000005,1.3593610763549804,-0.004153725691139698,43.52014594078064
10660,3837960,176,11.37032212,1.3605024337768554,0.003905479609966278,25.74835729598999
10680,3845160,177,16.71383733,1.3603895545005797,0.006742186937481165,20.193836176395415
10700,3852360,177,15.784068710000001,1.361282730102539,-0.0007248304784297944,15.234068775177002
10720,3859560,177,13.740074709999998,1.3606728315353394,-0.0008993297815322876,5.43030669093132
10740,3866760,177,19.72464489,1.3604488253593445,-0.003555370308458805,16.003882095217705
10760,3873960,177,15.358313740000002,1.3590512990951538,0.008878135681152343,9.398240542411804
10780,3881160,177,15.162764870000004,1.359013020992279,-0.0012983880937099458,22.083174538612365
10800,3888360,177,15.374645799999998,1.3591078758239745,-0.009621140360832215,15.125550198554993
10820,3895560,178,14.82661907,1.3590044140815736,-0.007658242713660002,23.612701749801637
10840,3902760,178,14.649188900000002,1.359865653514862,-0.0013770677149295806,17.45663468837738
10860,3909960,178,16.36455505,1.359938371181488,-0.013885971158742905,18.062412494421004
10880,3917160,178,15.159652449999996,1.3604180693626404,0.0040211021900177,39.909558868408205
10900,3924360,178,19.927648910000002,1.3601107954978944,0.0028472525998950006,4.120163828134537
10920,3931560,178,16.29945468,1.3593793392181397,0.0018082059919834136,15.47715957760811
10940,3938760,178,15.26310917,1.3612748980522156,-0.007990671694278717,11.035586972534656
10960,3945960,178,17.240466979999997,1.3610686898231505,-0.015662981569766997,12.188287019729614
10980,3953160,179,17.46714058,1.3598149418830872,-0.005439985450357199,12.566222673654556
11000,3960360,179,17.42471265,1.3600874185562133,-0.0036099709570407866,61.66319046020508
11020,3967560,179,15.04133834,1.3604265570640564,-0.007795284315943718,1.6113296449184418
11040,3974760,179,16.82571261,1.3595786333084106,-0.012376404367387295,17.55810340642929
11060,3981960,179,16.41990972,1.359915852546692,0.01821571812033653,28.33819580078125
11080,3989160,179,13.851616719999999,1.3600228667259215,-0.006701140478253364,3.8289051413536073
11100,3996360,179,14.901901559999999,1.360378873348236,0.0006491356936749071,17.690620023012162
11120,4003560,180,14.967584669999997,1.360740888118744,0.0013788945972919465,34.067503571510315
11140,4010760,180,18.95327568,1.3611474633216858,-0.0028841033577919005,13.127127474546432
11160,4017960,180,16.880967419999998,1.3618088841438294,-0.0059363991022109985,6.898324716091156
11180,4025160,180,18.006825519999996,1.362751841545105,-0.006701687909662723,0.9440848007798195
11200,4032360,180,16.496156090000003,1.3627691864967346,-0.0166727177798748,0.303652735054493
11220,4039560,180,12.350001059999997,1.3626219868659972,0.0024013981223106385,12.166452944278717
11240,4046760,180,15.970138219999997,1.3631014823913574,-0.011628775298595429,25.261908209323884
11260,4053960,180,17.10732749,1.3625514149665832,0.008866969496011734,29.239528799057005
11280,4061160,181,16.9168062,1.3638034820556642,-0.015226515801623463,0.631687119603157
11300,4068360,181,17.62893553,1.3634308934211732,0.014235737558919936,16.92462259531021
11320,4075560,181,15.697514869999997,1.3632266998291016,-0.01621366273611784,15.188593524694443
11340,4082760,181,13.779818679999998,1.3631475806236266,0.013328903447836637,25.6255090713501
11360,4089960,181,17.9287767,1.3627639889717102,-0.008328856527805328,16.385060787200928
11380,4097160,181,18.78612565,1.3611000061035157,-0.0095267191529274,13.131619496643543
11400,4104360,181,18.36701927,1.3595516324043273,-0.004784296452999115,12.61642245054245
11420,4111560,182,14.453226039999999,1.3593725562095642,-0.005361077841371298,19.970538908243178
11440,4118760,182,17.905169060000002,1.3599438190460205,0.0004190366715192795,9.707074308395386
11460,4125960,182,18.788673720000002,1.3594150781631469,-0.003926303144544363,14.133828994631767
11480,4133160,182,14.99738695,1.3602842330932616,0.002650806913152337,13.484138941764831
11500,4140360,182,15.948295530000003,1.3604067087173461,0.002578753232955933,12.853613889217376
11520,4147560,182,17.14099893,1.3604323506355285,0.0012118056416511535,15.563035976886749
11540,4154760,182,21.62554498,1.3600418210029601,-0.0025633737444877625,17.558002191782
11560,4161960,182,19.005020650000002,1.3586429953575134,-0.011447657272219658,0.7780376464128494
11580,4169160,183,16.270557100000005,1.3582431316375732,0.003567928820848465,10.28883292078972
11600,4176360,183,19.33662641,1.3571971654891968,-0.005711559765040874,3.445992702245712
11620,4183560,183,15.34669042,1.3569059491157531,0.0008372515439987183,21.44452422261238
11640,4190760,183,19.48305121,1.3568069219589234,-0.015095158759504557,0.2637257106602192
11660,4197960,183,19.91505771,1.3568268299102784,-0.006630197027698159,20.968268957734107
11680,4205160,183,17.71806164,1.3548941373825074,0.0018922096118330956,23.378576970100404
11700,4212360,183,16.24122374,1.3548182487487792,-0.01159828919917345,0.5442581236362457
11720,4219560,183,18.25233644,1.3547296404838562,-0.010793708264827728,17.70841603279114
11740,4226760,184,18.26790313,1.3548011422157287,-0.00868523381650448,8.04751895070076
11760,4233960,184,19.262810090000002,1.3558397889137268,-0.006644525844603777,20.215432357788085
11780,4241160,184,18.99072317,1.3542206525802611,-0.015995016694068907,25.526492166519166
11800,4248360,184,20.090450490000002,1.3540591955184937,-0.004492448270320892,10.614345332980156
11820,4255560,184,19.774936470000004,1.3518254637718201,-0.015360166429309175,0.17211378887295722
11840,4262760,184,20.659160619999998,1.3492476224899292,0.0006685771048069,21.586902612447737
11860,4269960,184,15.594995630000001,1.3497768878936767,0.010404504090547561,29.048074358701705
11880,4277160,184,18.308847370000002,1.3496500492095946,-0.011509054899215698,24.45554313659668
11900,4284360,185,19.42523324,1.3481508016586303,-0.011976221948862076,13.874077993631364
11920,4291560,185,18.88511957,1.3468698143959046,-0.007177673536352814,2.103853042423725
11940,4298760,185,18.91812475,1.3468045473098755,0.012480589374899865,41.37657718658447
11960,4305960,185,14.208472650000001,1.3469378709793092,0.0021235406398773192,4.620799088478089
11980,4313160,185,17.62361543,1.3470686078071594,-0.0017755069537088275,26.668801188468933
12000,4320360,185,20.242195780000003,1.3464255928993225,-0.003436722978949547,9.435856151580811
12020,4327560,185,16.966370330000004,1.3463816881179809,-0.008328809775412083,1.1883111849427224
12040,4334760,185,21.04581408,1.3447210669517518,-0.00854205598589033,13.998304679989815
12060,4341960,185,19.48756415,1.343949055671692,-0.006467460095882416,9.293856173753738
12080,4349160,186,21.808411199999995,1.342245602607727,-0.00958254374563694,19.422117499262093
12100,4356360,186,20.05257458,1.3419543743133544,0.0012575402855873109,9.016664987802505
12120,4363560,186,17.88989507,1.3413154006004333,-0.0019335880875587463,3.060303044319153
12140,4370760,186,18.302736860000003,1.3412777781486511,-0.021231325715780257,9.631477427482604
12160,4377960,186,20.673386009999998,1.3413036465644836,-0.012087449990212917,0.1423701398074627
12180,4385160,186,18.813266679999998,1.3405970931053162,-0.008923104964196682,0.3454156443476677
12200,4392360,186,18.73654679,1.3410040736198425,0.00585588812828064,33.80111255645752
12220,4399560,186,20.05075859,1.3418593049049377,-0.00842956006526947,20.27052031159401
12240,4406760,187,20.54958411,1.3419620037078857,-0.0057164236903190615,10.453523293882608
12260,4413960,187,20.502088569999998,1.3413911700248717,0.0032230041921138763,20.073559057712554
12280,4421160,187,23.104740579999998,1.3396868467330934,-0.01075693778693676,0.9953741982579232
12300,4428360,187,20.09241769,1.339091670513153,0.006705185770988465,12.289157117903233
12320,4435560,187,18.629917100000004,1.338423979282379,-0.0016551531851291656,21.284227618575095
12340,4442760,187,21.362423889999995,1.337849247455597,-0.011011132597923278,15.590691369771957
12360,4449960,187,21.26959112,1.3373783469200133,-0.0059990063309669495,21.723839473724365
12380,4457160,187,20.34985195,1.3360956192016602,-0.014841475710272788,7.280406430363655
12400,4464360,188,18.80742082,1.335018813610077,-0.010057970881462097,8.083943612128497
12420,4471560,188,21.430313130000005,1.33411306142807,-0.012038882821798325,18.902457302808763
12440,4478760,188,20.82055736,1.3333876371383666,-0.015814284794032574,0.1533992923796177
12460,4485960,188,20.877032080000003,1.33234201669693,-0.007368887215852738,19.056027747690678
12480,4493160,188,20.2306775,1.332037889957428,-0.019147756695747375,0.12009715884923935
12500,4500360,188,20.81514164,1.3324712634086608,-0.02396172876469791,0.1767662052065134
12520,4507560,188,19.935202439999998,1.3300689578056335,0.004776900820434094,32.52216463088989
12540,4514760,188,19.74367191,1.3299551725387573,-0.005574308335781097,5.46706026494503
12560,4521960,189,19.741984350000003,1.3297534108161926,0.015426963567733765,24.478169752657415
12580,4529160,189,20.62315224,1.3295837759971618,-0.011140409391373396,4.599079823493957
12600,4536360,189,17.65951544,1.3289658308029175,-0.005395246297121048,25.67278532385826
12620,4543560,189,19.311366340000003,1.3283700585365295,-0.013999566528946161,21.318668937683107
12640,4550760,189,16.67605927,1.3282737851142883,-0.00825030148262158,1.5862451076507569
12660,4557960,189,20.1196258,1.3290724158287048,-0.008306372910737991,1.3891971357166768
12680,4565160,189,18.55239739,1.328536856174469,0.0007072426378726959,6.402969175577164
12700,4572360,189,14.7086057,1.32852600812912,-0.00775006040930748,13.476799115538597
12720,4579560,189,19.60013664,1.3293447852134705,-0.010895328596234322,4.570502702891827
12740,4586760,190,17.53573841,1.3288623452186585,-0.0038061391562223433,2.543918089568615
12760,4593960,190,14.623783219999998,1.329416239261627,-0.003605932556092739,4.620120897889137
12780,4601160,190,17.262265380000002,1.3292980790138245,-0.0055786862038075926,2.7249724876135586
12800,4608360,190,18.34574053,1.3288641929626466,-0.006073736411053687,24.172105491161346
12820,4615560,190,20.2309524,1.3290181517601014,-0.0011869596317410469,19.265739488601685
12840,4622760,190,13.974650950000003,1.3289599895477295,-0.00440496951341629,15.597012096643448
12860,4629960,190,18.66146733,1.3284578323364258,-0.008279269188642501,8.758333140611649
12880,4637160,190,17.39299944,1.328469741344452,-0.0014008725062012672,23.446978695690632
12900,4644360,191,19.727879650000002,1.327541720867157,5.34839928150177e-06,7.063595581054687
12920,4651560,191,18.11390982,1.3282774209976196,-0.01060649361461401,13.771238231658936
12940,4658760,191,16.160834679999997,1.3284961700439453,-0.00030268914997577667,11.093471837043761
12960,4665960,191,13.01566084,1.3290791273117066,0.0008248439757153392,44.03494663238526
12980,4673160,191,17.0661942,1.3292867183685302,-0.006886549852788448,5.548556910455227
13000,4680360,191,17.09998637,1.328921341896057,0.003688177466392517,22.50645534992218
13020,4687560,191,16.617622239999996,1.3290632247924805,-0.011313501559197903,16.834457647800445
13040,4694760,191,16.2051856,1.3305872559547425,0.001376761496067047,11.524353212118148
13060,4701960,191,15.44601322,1.3303876042366027,0.01898244246840477,13.204803681373596
13080,4709160,192,13.034588400000002,1.3302738785743713,0.013829248119145631,24.51122358441353
13100,4716360,192,11.985212009999998,1.3297219634056092,-0.004839263792382554,24.441845750808717
13120,4723560,192,12.597467130000002,1.3299440264701843,-0.00030952394008636474,22.855429935455323
13140,4730760,192,13.559490189999998,1.3287168860435485,-0.0035432331264019013,31.83697590827942
13160,4737960,192,14.01079023,1.3292411804199218,0.00924260839819908,10.932776463031768
13180,4745160,192,15.147236269999999,1.3288366556167603,0.004275716841220856,28.527278423309326
13200,4752360,192,12.676880630000001,1.3280891180038452,-0.00064130499958992,10.857054680585861
13220,4759560,192,14.34356062,1.3287007689476014,-0.003036179021000862,9.326963210105896
13240,4766760,192,15.960639810000002,1.3297657370567322,-0.014496798906475306,19.819940912723542
13260,4773960,193,14.69350073,1.329242992401123,-0.010389915737323462,28.542510557174683
13280,4781160,193,16.126866399999997,1.3293015241622925,-0.005548204807564616,21.90786529481411
13300,4788360,193,13.40167179,1.3287823796272278,0.004896634561009705,33.22079792022705
13320,4795560,193,18.1418974,1.3280931472778321,-0.011749801598489285,18.078919541835784
13340,4802760,193,16.10655203,1.3289084434509277,0.008869616687297821,18.99453649520874
13360,4809960,193,17.894748970000002,1.329548144340515,0.00816464126110077,7.96700149178505
13380,4817160,193,16.684817029999998,1.3283430218696595,-0.006090746819972992,15.90083045065403
13400,4824360,193,12.567379240000001,1.3280314564704896,-0.00495530366897583,6.989620393514633
13420,4831560,193,18.310454160000003,1.3289536833763123,0.04227479659020901,27.915516555309296
13440,4838760,194,20.47292786,1.3284739136695862,-0.010622599627822638,3.137180794775486
13460,4845960,194,20.86324499,1.3265636563301086,-0.008027613162994385,0.8571936391294003
13480,4853160,194,18.06851125,1.3258512973785401,-0.013476225733757018,12.690977877378463
13500,4860360,194,21.25497183,1.3261858224868774,0.008486731722950936,26.494282111525536
13520,4867560,194,15.514082449999998,1.3261981725692749,0.0027657512575387953,25.538282704353332
13540,4874760,194,17.12339227,1.3259793519973755,0.0032859956845641136,14.381118184328079
13560,4881960,194,18.71842267,1.3263169288635255,-0.0002903751563280821,15.768967860937119
13580,4889160,194,19.651572559999998,1.3260945439338685,-0.003383922018110752,0.42275854051113126
13600,4896360,194,19.439572910000003,1.3264100670814514,0.01502273604273796,30.170526078343393
13620,4903560,194,15.348048319999998,1.326179528236389,0.00025297440588474275,40.938234615325925
13640,4910760,195,18.53989935,1.3260761737823485,-0.007768040092196315,0.5248322248458862
13660,4917960,195,20.364812609999998,1.3242023229598998,0.0048413962125778195,11.246628442406655
13680,4925160,195,19.409124509999998,1.3241223216056823,-0.004712197557091713,11.82089264690876
13700,4932360,195,14.13255543,1.3235321283340453,0.0031380519270896912,14.951211151480674
13720,4939560,195,10.89664807,1.3240118503570557,-0.007517319917678833,34.709296041727065
13740,4946760,195,16.989479789999997,1.3242393136024475,0.0016167924273759126,16.44770253300667
13760,4953960,195,19.356572850000003,1.323681402206421,0.004045885056257248,8.012936103343964
13780,4961160,195,17.40911762,1.324434745311737,0.006757774483412504,13.054048639535903
13800,4968360,195,18.95934282,1.324586534500122,-0.010553298890590668,2.827003675699234
13820,4975560,196,20.35611236,1.3239364743232727,-0.0013994939625263214,8.524835300445556
13840,4982760,196,17.519373750000003,1.3232640385627747,0.001984590291976929,21.332265520095824
13860,4989960,196,21.157953189999997,1.3232404112815856,0.003894332051277161,9.32527115046978
13880,4997160,196,17.62485252,1.3231559991836548,-0.009118426591157913,23.25844867527485
